data,pedido_id,cliente_id,produto,categoria,preco_unitario,quantidade,custo_unitario,forma_pagamento,estado
2024-03-30,REQ100246,CLI6792,Cabo USB-C,Acessórios,222.84,2,114.45,Boleto,BA
2024-03-30,REQ100406,CLI4274,Jogo de Panelas,Casa,447.85,1,238.22,Pix,AC
2024-03-30,REQ100691,CLI6142,Capa de Celular,Acessórios,113.77,3,83.33,Pix,RS
2024-03-30,REQ101412,CLI8857,Capa de Celular,Acessórios,82.64,1,49.09,Pix,PR
2024-03-30,REQ102112,CLI5054,Fone de Ouvido Bluetooth,Acessórios,111.57,4,57.18,Pix,MG
2024-03-30,REQ102321,CLI5296,Papel A4 500 fls,Escritório,88.87,1,62.60,Crédito,DF
2024-03-31,REQ102256,CLI8623,iPhone 14,Eletrônicos,5775.12,1,3862.01,Crédito,AL
2024-03-31,REQ102380,CLI5973,Notebook Dell Inspiron,Informática,2237.93,1,1188.96,Pix,PE
2024-03-31,REQ102506,CLI2061,"Monitor 27""",Informática,3890.38,1,2209.47,Pix,MT
2024-03-31,REQ102645,CLI7689,Cadeira Ergonômica,Escritório,503.34,1,317.25,Crédito,MA
2024-04-01,REQ100647,CLI5953,Capa de Celular,Acessórios,35.06,5,17.53,Pix,PE
2024-04-01,REQ101092,CLI6847,Jogo de Panelas,Casa,136.60,1,75.10,Crédito,MA
2024-04-01,REQ102495,CLI7363,Papel A4 500 fls,Escritório,751.83,2,547.41,Pix,PI
2024-04-02,REQ100119,CLI2903,Smartphone Galaxy S23,Eletrônicos,6401.46,2,4663.75,Boleto,RN
2024-04-02,REQ101332,CLI4455,Capa de Celular,Acessórios,49.67,2,34.85,Débito,PE
2024-04-02,REQ102396,CLI7368,Película de Vidro,Acessórios,62.02,5,42.35,Crédito,MS
2024-04-03,REQ100332,CLI8337,Carregador Portátil,Acessórios,119.06,5,84.79,Débito,SP
2024-04-04,REQ100232,CLI6867,Fone de Ouvido Bluetooth,Acessórios,32.80,2,25.99,Crédito,RO
2024-04-04,REQ100696,CLI6387,Luminária LED,Casa,167.20,1,114.81,Pix,GO
2024-04-04,REQ102045,CLI2559,Caneta Executiva,Escritório,980.80,1,589.75,Pix,AC
2024-04-04,REQ102351,CLI4144,Cabo USB-C,Acessórios,125.45,1,91.07,Pix,DF
2024-04-04,REQ102422,CLI7668,Capa de Celular,Acessórios,112.92,3,88.83,Crédito,AP
2024-04-05,REQ100762,CLI1530,Jogo de Panelas,Casa,890.65,1,711.37,Pix,AL
2024-04-05,REQ102170,CLI4544,Organizador de Mesa,Escritório,1083.62,1,592.22,Crédito,RS
2024-04-05,REQ102602,CLI6287,"Smart TV 55""",Eletrônicos,2785.55,1,1441.59,Pix,MA
2024-04-06,REQ100367,CLI2422,Cabo USB-C,Acessórios,210.41,4,157.96,Crédito,PI
2024-04-06,REQ100404,CLI3381,Cadeira Ergonômica,Escritório,856.33,1,569.21,Crédito,RO
2024-04-06,REQ100738,CLI8082,Película de Vidro,Acessórios,181.31,5,94.67,Pix,RR
2024-04-06,REQ100909,CLI5096,"Monitor 27""",Informática,479.31,1,369.44,Pix,AC
2024-04-06,REQ101271,CLI1050,Smartphone Galaxy S23,Eletrônicos,3620.49,1,2883.07,Pix,AL
2024-04-06,REQ102657,CLI7401,Carregador Portátil,Acessórios,209.14,2,135.43,Pix,AC
2024-04-06,REQ102952,CLI3941,Cabo USB-C,Acessórios,224.27,2,150.92,Pix,RN
2024-04-07,REQ100369,CLI9052,Luminária LED,Casa,166.97,1,113.40,Boleto,MT
2024-04-07,REQ100866,CLI9054,Fritadeira Air Fryer,Casa,193.21,1,146.15,Crédito,SE
2024-04-07,REQ101163,CLI8909,Fone de Ouvido Bluetooth,Acessórios,141.26,5,70.76,Pix,MA
2024-04-07,REQ101247,CLI3138,Luminária LED,Casa,250.44,2,158.31,Pix,SE
2024-04-07,REQ101276,CLI3427,Suporte para Notebook,Escritório,42.35,2,21.60,Crédito,BA
2024-04-07,REQ102225,CLI8185,Mouse Gamer,Informática,3406.34,1,2668.77,Pix,RJ
2024-04-08,REQ101374,CLI2531,Tablet iPad Air,Eletrônicos,2652.18,2,2115.12,Pix,ES
2024-04-09,REQ100326,CLI1699,Capa de Celular,Acessórios,241.65,4,184.65,Crédito,SP
2024-04-09,REQ100654,CLI9781,Cafeteira Elétrica,Casa,932.13,1,645.92,Boleto,RR
2024-04-09,REQ100675,CLI8366,Fone de Ouvido Bluetooth,Acessórios,63.96,2,44.01,Crédito,MS
2024-04-09,REQ101527,CLI9098,Carregador Portátil,Acessórios,123.90,5,71.41,Pix,PA
2024-04-09,REQ102790,CLI5356,Película de Vidro,Acessórios,229.75,4,136.55,Boleto,RO
2024-04-09,REQ102873,CLI3808,Fone de Ouvido Bluetooth,Acessórios,237.65,1,165.93,Crédito,SP
2024-04-10,REQ100296,CLI3692,Cabo USB-C,Acessórios,185.44,2,134.62,Boleto,AC
2024-04-10,REQ100649,CLI3885,Luminária LED,Casa,285.50,2,144.16,Crédito,TO
2024-04-11,REQ100413,CLI2454,Carregador Portátil,Acessórios,170.36,5,109.07,Crédito,PB
2024-04-11,REQ100510,CLI5179,Cabo USB-C,Acessórios,100.94,4,60.79,Pix,MA
2024-04-11,REQ100600,CLI7576,Capa de Celular,Acessórios,236.08,3,175.65,Crédito,ES
2024-04-11,REQ102770,CLI9447,Mesa de Centro,Casa,1152.31,1,649.80,Pix,PR
2024-04-12,REQ100904,CLI8803,Suporte para Notebook,Escritório,253.84,1,135.77,Crédito,PA
2024-04-12,REQ102161,CLI8979,iPhone 14,Eletrônicos,3816.43,2,2179.49,Crédito,DF
2024-04-13,REQ100588,CLI3410,Cabo USB-C,Acessórios,48.50,4,36.21,Crédito,PE
2024-04-13,REQ101774,CLI6693,Teclado Mecânico,Informática,4003.34,1,2273.75,Crédito,PA
2024-04-13,REQ101929,CLI9894,"Monitor 27""",Informática,1867.30,1,1381.13,Pix,TO
2024-04-14,REQ100714,CLI5793,Mouse Gamer,Informática,4054.46,1,2196.08,Crédito,PB
2024-04-14,REQ100717,CLI8498,Capa de Celular,Acessórios,201.47,2,101.10,Crédito,RN
2024-04-14,REQ102179,CLI7005,Fone de Ouvido Bluetooth,Acessórios,68.78,3,46.13,Pix,PA
2024-04-14,REQ102778,CLI8795,Carregador Portátil,Acessórios,87.76,4,62.44,Crédito,TO
2024-04-15,REQ100362,CLI1389,Teclado Mecânico,Informática,4238.80,2,3205.41,Boleto,RS
2024-04-15,REQ100657,CLI5871,Tablet iPad Air,Eletrônicos,4691.97,2,3443.00,Crédito,RO
2024-04-15,REQ102530,CLI6680,Capa de Celular,Acessórios,89.97,2,52.89,Pix,PR
2024-04-15,REQ102720,CLI2911,Fone de Ouvido Bluetooth,Acessórios,158.49,1,118.10,Crédito,RJ
2024-04-15,REQ102830,CLI3054,"Monitor 27""",Informática,1156.47,2,757.79,Pix,RR
2024-04-16,REQ100561,CLI3715,Capa de Celular,Acessórios,110.63,3,86.93,Débito,PA
2024-04-16,REQ101186,CLI9797,Teclado Mecânico,Informática,2136.11,2,1534.49,Pix,PE
2024-04-17,REQ101236,CLI2464,Fone de Ouvido Bluetooth,Acessórios,94.35,5,53.11,Pix,MA
2024-04-17,REQ101519,CLI7273,Cabo USB-C,Acessórios,136.62,5,93.84,Crédito,MT
2024-04-18,REQ102810,CLI7516,Suporte para Notebook,Escritório,1027.64,2,793.46,Pix,MG
2024-04-19,REQ100867,CLI2087,Carregador Portátil,Acessórios,71.01,1,39.48,Pix,MS
2024-04-19,REQ101491,CLI8258,Fone de Ouvido Bluetooth,Acessórios,165.61,5,84.31,Pix,RS
2024-04-19,REQ102616,CLI3400,"Monitor 27""",Informática,3613.74,1,1884.37,Pix,PR
2024-04-19,REQ102618,CLI3832,Fone de Ouvido Bluetooth,Acessórios,154.98,3,100.68,Pix,PB
2024-04-20,REQ101188,CLI5821,Cafeteira Elétrica,Casa,162.15,1,101.91,Pix,SP
2024-04-20,REQ101403,CLI7209,Cafeteira Elétrica,Casa,106.45,1,62.23,Crédito,PR
2024-04-20,REQ101494,CLI5062,Notebook Dell Inspiron,Informática,1178.25,1,880.88,Pix,RO
2024-04-20,REQ102860,CLI9135,Carregador Portátil,Acessórios,104.91,3,77.65,Crédito,RN
2024-04-20,REQ102965,CLI6296,Organizador de Mesa,Escritório,845.92,2,588.37,Pix,AL
2024-04-21,REQ100105,CLI3443,Fritadeira Air Fryer,Casa,278.89,2,146.44,Pix,ES
2024-04-21,REQ100957,CLI2163,Mesa de Centro,Casa,1134.39,2,691.03,Pix,MS
2024-04-21,REQ101287,CLI7532,Carregador Portátil,Acessórios,55.76,5,37.18,Pix,PA
2024-04-21,REQ102521,CLI8275,Jogo de Panelas,Casa,764.48,1,385.08,Débito,AC
2024-04-21,REQ102628,CLI3177,Console PlayStation 5,Eletrônicos,4778.82,2,3251.20,Crédito,SE
2024-04-22,REQ102503,CLI2806,Jogo de Panelas,Casa,840.98,1,515.38,Débito,AM
2024-04-22,REQ102900,CLI5632,Suporte para Notebook,Escritório,1399.05,2,896.81,Crédito,MS
2024-04-23,REQ100324,CLI4498,Organizador de Mesa,Escritório,1420.81,1,883.27,Pix,PB
2024-04-23,REQ101012,CLI7515,Capa de Celular,Acessórios,42.45,5,30.73,Crédito,SP
2024-04-23,REQ101459,CLI4539,Console PlayStation 5,Eletrônicos,4050.06,2,2826.05,Crédito,AM
2024-04-24,REQ100438,CLI5442,Papel A4 500 fls,Escritório,685.61,1,372.05,Pix,RS
2024-04-24,REQ102054,CLI3534,Carregador Portátil,Acessórios,51.45,1,41.14,Crédito,PB
2024-04-25,REQ100056,CLI5608,Cabo USB-C,Acessórios,69.62,4,43.33,Crédito,PR
2024-04-25,REQ100746,CLI4328,Papel A4 500 fls,Escritório,762.33,2,561.65,Crédito,SC
2024-04-25,REQ101634,CLI8412,Smartphone Galaxy S23,Eletrônicos,6885.78,1,4972.62,Pix,MS
2024-04-25,REQ101978,CLI1231,Smartphone Galaxy S23,Eletrônicos,4493.91,2,2818.79,Pix,MG
2024-04-25,REQ102574,CLI7149,Capa de Celular,Acessórios,122.80,3,94.08,Crédito,AC
2024-04-25,REQ102672,CLI5814,Luminária LED,Casa,1112.09,1,675.51,Pix,MT
2024-04-25,REQ102827,CLI2772,Carregador Portátil,Acessórios,217.78,1,118.48,Pix,GO
2024-04-26,REQ100131,CLI8618,Jogo de Panelas,Casa,989.83,1,515.89,Crédito,SC
2024-04-26,REQ100943,CLI6018,Película de Vidro,Acessórios,40.66,3,22.53,Crédito,AL
2024-04-26,REQ101910,CLI9671,Tablet iPad Air,Eletrônicos,3974.67,2,3087.12,Pix,RO
2024-04-26,REQ102195,CLI8324,Carregador Portátil,Acessórios,238.33,4,190.45,Pix,PI
2024-04-27,REQ100879,CLI9221,iPhone 14,Eletrônicos,6856.71,1,3517.88,Pix,GO
2024-04-27,REQ102381,CLI4129,Carregador Portátil,Acessórios,122.90,5,75.03,Crédito,SE
2024-04-27,REQ102652,CLI1866,Película de Vidro,Acessórios,245.93,3,134.14,Débito,MT
2024-04-28,REQ100216,CLI4167,Capa de Celular,Acessórios,55.72,5,42.51,Crédito,MT
2024-04-28,REQ100659,CLI6476,Smartphone Galaxy S23,Eletrônicos,3116.80,1,2384.72,Pix,AM
2024-04-28,REQ100674,CLI4746,Película de Vidro,Acessórios,158.26,1,104.66,Débito,MG
2024-04-28,REQ102290,CLI7901,Papel A4 500 fls,Escritório,1466.61,2,1010.99,Pix,AM
2024-04-29,REQ100371,CLI7129,Jogo de Panelas,Casa,1025.09,1,622.79,Pix,RO
2024-04-29,REQ101841,CLI1720,Fone de Ouvido Bluetooth,Acessórios,105.74,5,68.17,Pix,PI
2024-04-29,REQ102245,CLI4434,Fone de Ouvido Bluetooth,Acessórios,59.45,2,40.29,Crédito,PE
2024-04-29,REQ102439,CLI6434,Organizador de Mesa,Escritório,1448.14,2,973.08,Débito,SP
2024-04-29,REQ102589,CLI4654,Caneta Executiva,Escritório,450.12,2,309.92,Crédito,DF
2024-04-29,REQ102777,CLI5719,Cadeira Ergonômica,Escritório,1407.05,2,993.77,Crédito,MA
2024-04-30,REQ100381,CLI6017,Fritadeira Air Fryer,Casa,1168.86,2,745.75,Boleto,MG
2024-04-30,REQ100475,CLI5319,Caneta Executiva,Escritório,700.87,2,409.10,Pix,RS
2024-04-30,REQ100687,CLI3858,Capa de Celular,Acessórios,245.52,4,164.05,Pix,PA
2024-04-30,REQ102172,CLI4274,Fone de Ouvido Bluetooth,Acessórios,187.94,2,102.20,Pix,RJ
2024-04-30,REQ102330,CLI8294,Fone de Ouvido Bluetooth,Acessórios,81.79,4,49.51,Pix,AC
2024-05-01,REQ101289,CLI3075,Cabo USB-C,Acessórios,100.13,2,72.42,Crédito,ES
2024-05-01,REQ102568,CLI5020,Película de Vidro,Acessórios,241.75,1,175.94,Crédito,MG
2024-05-02,REQ101032,CLI6488,Luminária LED,Casa,835.96,1,591.23,Pix,CE
2024-05-02,REQ101223,CLI3359,Caneta Executiva,Escritório,776.78,1,480.29,Crédito,RN
2024-05-02,REQ101245,CLI2259,SSD 1TB,Informática,4401.18,1,3242.72,Crédito,BA
2024-05-02,REQ101470,CLI6512,Fritadeira Air Fryer,Casa,426.25,1,266.79,Pix,RJ
2024-05-02,REQ102052,CLI8513,Tablet iPad Air,Eletrônicos,2862.33,1,1441.50,Crédito,DF
2024-05-03,REQ101057,CLI6706,Cabo USB-C,Acessórios,219.98,4,117.84,Crédito,GO
2024-05-03,REQ101365,CLI7227,Mouse Gamer,Informática,2682.37,2,1938.62,Pix,SE
2024-05-03,REQ101560,CLI8111,Organizador de Mesa,Escritório,592.83,2,409.28,Crédito,SP
2024-05-03,REQ101637,CLI6360,Carregador Portátil,Acessórios,231.22,2,158.89,Pix,SC
2024-05-04,REQ100490,CLI9775,Cabo USB-C,Acessórios,242.00,3,164.88,Crédito,RN
2024-05-04,REQ101322,CLI5142,Carregador Portátil,Acessórios,164.88,5,109.97,Pix,PE
2024-05-04,REQ102580,CLI7305,Carregador Portátil,Acessórios,77.72,1,45.67,Crédito,SC
2024-05-05,REQ100284,CLI7032,Carregador Portátil,Acessórios,78.75,3,42.61,Pix,PE
2024-05-05,REQ100517,CLI3594,Película de Vidro,Acessórios,114.40,2,78.28,Débito,PB
2024-05-05,REQ101789,CLI2186,Película de Vidro,Acessórios,81.36,2,42.17,Boleto,DF
2024-05-05,REQ101949,CLI2824,Fritadeira Air Fryer,Casa,508.11,2,262.64,Boleto,RS
2024-05-06,REQ100368,CLI9963,"Monitor 27""",Informática,1956.84,2,1504.60,Pix,GO
2024-05-07,REQ100191,CLI1918,Notebook Dell Inspiron,Informática,3609.01,2,2513.93,Pix,RS
2024-05-07,REQ100337,CLI8482,Jogo de Panelas,Casa,1073.16,1,613.78,Crédito,CE
2024-05-07,REQ102832,CLI5448,Carregador Portátil,Acessórios,244.04,2,182.79,Crédito,RS
2024-05-08,REQ100391,CLI7933,Cabo USB-C,Acessórios,56.44,5,32.20,Pix,AP
2024-05-08,REQ101109,CLI6539,Caneta Executiva,Escritório,424.59,1,296.17,Pix,GO
2024-05-08,REQ101129,CLI6231,Fritadeira Air Fryer,Casa,583.84,2,389.62,Pix,DF
2024-05-08,REQ101436,CLI9278,Cadeira Ergonômica,Escritório,319.84,2,240.24,Pix,AC
2024-05-08,REQ101966,CLI8633,Tablet iPad Air,Eletrônicos,5665.59,2,3574.75,Pix,SE
2024-05-09,REQ100046,CLI1355,Mesa de Centro,Casa,173.27,2,89.16,Pix,PB
2024-05-09,REQ102015,CLI7245,iPhone 14,Eletrônicos,3374.35,1,2653.56,Pix,RR
2024-05-09,REQ102442,CLI6343,Luminária LED,Casa,367.31,1,241.23,Crédito,ES
2024-05-09,REQ102923,CLI8034,Fone de Ouvido Bluetooth,Acessórios,109.77,5,60.05,Boleto,MS
2024-05-10,REQ100481,CLI1453,Cabo USB-C,Acessórios,62.90,2,32.50,Crédito,DF
2024-05-10,REQ100907,CLI1957,"Monitor 27""",Informática,2040.35,1,1064.18,Boleto,GO
2024-05-10,REQ101307,CLI6320,Cabo USB-C,Acessórios,100.79,2,75.70,Pix,RN
2024-05-10,REQ101704,CLI2692,Suporte para Notebook,Escritório,1327.18,1,810.53,Crédito,PR
2024-05-10,REQ101961,CLI3005,Carregador Portátil,Acessórios,115.56,1,77.16,Pix,PI
2024-05-10,REQ102193,CLI6243,Teclado Mecânico,Informática,1620.25,1,1007.49,Crédito,SC
2024-05-11,REQ101038,CLI8406,Fritadeira Air Fryer,Casa,358.67,2,192.96,Débito,PA
2024-05-11,REQ101268,CLI6912,Película de Vidro,Acessórios,162.24,2,92.95,Pix,RR
2024-05-11,REQ101300,CLI9140,Cabo USB-C,Acessórios,163.72,5,126.48,Crédito,AM
2024-05-11,REQ102119,CLI7407,Papel A4 500 fls,Escritório,1463.98,2,785.10,Pix,PE
2024-05-11,REQ102347,CLI9351,Fone de Ouvido Bluetooth,Acessórios,62.87,5,41.73,Pix,SP
2024-05-12,REQ101000,CLI8264,Carregador Portátil,Acessórios,182.93,5,131.09,Crédito,MS
2024-05-12,REQ102357,CLI9998,Carregador Portátil,Acessórios,23.37,1,16.88,Pix,AM
2024-05-12,REQ102405,CLI7420,Película de Vidro,Acessórios,225.90,5,150.11,Pix,PE
2024-05-12,REQ102811,CLI7058,Cabo USB-C,Acessórios,101.02,1,73.32,Crédito,RN
2024-05-13,REQ100146,CLI1777,Luminária LED,Casa,267.37,2,168.68,Pix,PB
2024-05-13,REQ100587,CLI8447,Fone de Ouvido Bluetooth,Acessórios,184.29,2,96.70,Débito,BA
2024-05-13,REQ100832,CLI9418,Cabo USB-C,Acessórios,236.34,1,124.13,Crédito,RJ
2024-05-13,REQ102585,CLI5713,Suporte para Notebook,Escritório,977.57,1,732.89,Crédito,RN
2024-05-13,REQ102880,CLI5551,Cabo USB-C,Acessórios,225.54,4,135.65,Boleto,PA
2024-05-14,REQ100547,CLI5663,Teclado Mecânico,Informática,2689.09,2,1683.05,Crédito,MG
2024-05-14,REQ100823,CLI6407,Organizador de Mesa,Escritório,960.17,2,571.18,Crédito,MA
2024-05-14,REQ101061,CLI4579,Fone de Ouvido Bluetooth,Acessórios,245.56,3,184.70,Pix,RR
2024-05-14,REQ101073,CLI5381,"Monitor 27""",Informática,3069.97,2,2282.70,Boleto,AC
2024-05-14,REQ101758,CLI3777,Cafeteira Elétrica,Casa,762.22,1,411.80,Pix,SP
2024-05-14,REQ101970,CLI8774,Luminária LED,Casa,1000.40,1,766.93,Crédito,DF
2024-05-14,REQ102287,CLI9877,Teclado Mecânico,Informática,1170.37,2,588.84,Boleto,PI
2024-05-14,REQ102337,CLI3420,Fone de Ouvido Bluetooth,Acessórios,98.87,3,56.87,Boleto,PB
2024-05-14,REQ102942,CLI4186,Carregador Portátil,Acessórios,76.86,2,41.14,Débito,DF
2024-05-15,REQ100309,CLI4412,Cadeira Ergonômica,Escritório,1413.83,2,899.89,Crédito,CE
2024-05-15,REQ101955,CLI2160,Cafeteira Elétrica,Casa,730.73,1,480.70,Pix,RN
2024-05-15,REQ102406,CLI5246,Fone de Ouvido Bluetooth,Acessórios,44.62,2,28.92,Pix,MA
2024-05-16,REQ100248,CLI9932,Fone de Ouvido Bluetooth,Acessórios,171.12,1,97.94,Pix,MT
2024-05-16,REQ101466,CLI2263,Carregador Portátil,Acessórios,168.93,1,93.67,Pix,BA
2024-05-16,REQ102561,CLI5284,Película de Vidro,Acessórios,32.66,3,18.47,Crédito,RS
2024-05-17,REQ100642,CLI8817,Console PlayStation 5,Eletrônicos,5060.23,1,3162.63,Crédito,RN
2024-05-17,REQ102364,CLI5368,Película de Vidro,Acessórios,186.04,1,103.12,Pix,RJ
2024-05-17,REQ102766,CLI2104,Cabo USB-C,Acessórios,231.17,1,129.46,Pix,ES
2024-05-17,REQ102857,CLI8633,Jogo de Panelas,Casa,721.23,2,415.78,Crédito,RS
2024-05-17,REQ102878,CLI6091,Jogo de Panelas,Casa,145.18,1,99.98,Pix,MS
2024-05-17,REQ102921,CLI7777,Película de Vidro,Acessórios,149.35,1,119.06,Pix,AM
2024-05-18,REQ100636,CLI7167,Fone de Ouvido Bluetooth,Acessórios,142.89,4,101.28,Pix,AM
2024-05-18,REQ102867,CLI2456,Organizador de Mesa,Escritório,339.02,2,246.76,Crédito,PE
2024-05-19,REQ101445,CLI1587,Capa de Celular,Acessórios,131.93,4,84.38,Boleto,PR
2024-05-19,REQ101611,CLI7922,Película de Vidro,Acessórios,236.29,1,128.40,Crédito,RO
2024-05-20,REQ101618,CLI3239,Carregador Portátil,Acessórios,178.22,4,128.87,Boleto,AM
2024-05-20,REQ101988,CLI5124,"Smart TV 55""",Eletrônicos,6489.93,2,4880.23,Crédito,SE
2024-05-20,REQ102141,CLI1672,Mouse Gamer,Informática,1333.43,1,930.47,Pix,PI
2024-05-20,REQ102276,CLI9335,Luminária LED,Casa,474.10,2,348.92,Pix,RN
2024-05-21,REQ100141,CLI2002,Mesa de Centro,Casa,280.34,2,191.10,Crédito,PE
2024-05-21,REQ100608,CLI3745,Organizador de Mesa,Escritório,780.42,2,492.63,Débito,TO
2024-05-21,REQ101608,CLI3517,Capa de Celular,Acessórios,43.39,2,34.68,Crédito,AL
2024-05-21,REQ102361,CLI7575,Mesa de Centro,Casa,1090.16,1,618.56,Crédito,PA
2024-05-21,REQ102456,CLI5999,Capa de Celular,Acessórios,27.77,1,21.87,Débito,RJ
2024-05-22,REQ100361,CLI1589,Fone de Ouvido Bluetooth,Acessórios,69.43,2,53.07,Crédito,MG
2024-05-22,REQ101198,CLI4996,Capa de Celular,Acessórios,132.06,5,68.32,Pix,SP
2024-05-22,REQ101626,CLI3127,Jogo de Panelas,Casa,243.83,1,183.67,Pix,AP
2024-05-23,REQ100617,CLI3406,Mouse Gamer,Informática,2119.01,1,1533.47,Boleto,GO
2024-05-23,REQ100908,CLI4183,Mouse Gamer,Informática,358.31,2,225.98,Crédito,TO
2024-05-23,REQ102227,CLI2421,Película de Vidro,Acessórios,112.09,1,72.92,Boleto,AM
2024-05-24,REQ101730,CLI7467,Capa de Celular,Acessórios,146.19,3,74.87,Pix,PE
2024-05-24,REQ102063,CLI2987,Cabo USB-C,Acessórios,97.59,1,72.36,Crédito,AM
2024-05-24,REQ102482,CLI8464,SSD 1TB,Informática,2026.63,1,1044.29,Crédito,BA
2024-05-25,REQ100048,CLI9641,Cafeteira Elétrica,Casa,678.30,2,377.67,Pix,SE
2024-05-25,REQ101863,CLI9247,Fone de Ouvido Bluetooth,Acessórios,182.14,1,143.80,Pix,SE
2024-05-25,REQ102090,CLI3613,Fone de Ouvido Bluetooth,Acessórios,147.81,2,79.49,Crédito,AL
2024-05-25,REQ102326,CLI1160,Caneta Executiva,Escritório,96.94,2,51.27,Crédito,PE
2024-05-25,REQ102356,CLI6708,Cabo USB-C,Acessórios,202.50,5,105.69,Crédito,GO
2024-05-26,REQ100170,CLI2103,Mouse Gamer,Informática,976.55,1,675.40,Crédito,CE
2024-05-26,REQ100328,CLI3917,Tablet iPad Air,Eletrônicos,3482.70,2,2376.64,Débito,SC
2024-05-26,REQ100757,CLI3196,"Smart TV 55""",Eletrônicos,3894.55,1,3049.84,Pix,SP
2024-05-26,REQ101080,CLI9710,Cabo USB-C,Acessórios,244.46,1,133.58,Pix,ES
2024-05-26,REQ101653,CLI5076,Carregador Portátil,Acessórios,242.74,3,127.19,Boleto,RO
2024-05-26,REQ102933,CLI4018,Cabo USB-C,Acessórios,113.18,2,83.67,Débito,AL
2024-05-27,REQ100403,CLI2137,Película de Vidro,Acessórios,58.15,3,38.66,Crédito,PA
2024-05-27,REQ100464,CLI1295,Suporte para Notebook,Escritório,495.96,1,276.58,Crédito,PR
2024-05-27,REQ100568,CLI4480,Fone de Ouvido Bluetooth,Acessórios,213.44,2,116.11,Crédito,RO
2024-05-27,REQ100836,CLI7085,Capa de Celular,Acessórios,45.97,4,25.92,Pix,DF
2024-05-27,REQ101113,CLI4732,Película de Vidro,Acessórios,244.12,5,127.92,Pix,RR
2024-05-27,REQ101967,CLI2450,Fritadeira Air Fryer,Casa,1170.82,2,599.70,Pix,SC
2024-05-27,REQ102335,CLI6206,Jogo de Panelas,Casa,687.19,2,362.61,Crédito,PA
2024-05-27,REQ102342,CLI7639,Organizador de Mesa,Escritório,688.39,2,467.96,Crédito,SP
2024-05-28,REQ101833,CLI5817,Fone de Ouvido Bluetooth,Acessórios,46.73,5,34.77,Pix,PI
2024-05-29,REQ100709,CLI2720,SSD 1TB,Informática,2511.39,1,1841.16,Pix,TO
2024-05-29,REQ100842,CLI4394,Carregador Portátil,Acessórios,171.08,2,116.94,Crédito,MG
2024-05-29,REQ101399,CLI3609,Película de Vidro,Acessórios,244.39,5,125.50,Pix,PI
2024-05-29,REQ101821,CLI8220,Caneta Executiva,Escritório,1051.86,1,683.48,Crédito,RR
2024-05-29,REQ102493,CLI7684,Suporte para Notebook,Escritório,178.45,2,103.75,Débito,PA
2024-05-29,REQ102535,CLI6123,Suporte para Notebook,Escritório,1401.51,1,760.14,Crédito,MS
2024-05-30,REQ100341,CLI6463,Carregador Portátil,Acessórios,104.09,2,64.00,Crédito,RR
2024-05-30,REQ101370,CLI6496,Carregador Portátil,Acessórios,210.76,1,158.71,Pix,PB
2024-05-30,REQ102502,CLI4881,Película de Vidro,Acessórios,211.96,4,130.05,Débito,SC
2024-05-31,REQ100862,CLI3654,"Monitor 27""",Informática,1413.85,2,848.42,Pix,RR
2024-05-31,REQ102925,CLI9939,Fone de Ouvido Bluetooth,Acessórios,125.10,2,88.25,Boleto,AL
2024-06-01,REQ101895,CLI5216,Fone de Ouvido Bluetooth,Acessórios,52.77,3,28.66,Débito,MG
2024-06-02,REQ100223,CLI5690,Cafeteira Elétrica,Casa,441.74,1,349.68,Pix,MG
2024-06-02,REQ101360,CLI2203,Carregador Portátil,Acessórios,122.10,3,86.68,Pix,RJ
2024-06-02,REQ102319,CLI8300,Capa de Celular,Acessórios,46.15,3,36.22,Crédito,TO
2024-06-02,REQ102344,CLI2509,Cabo USB-C,Acessórios,181.23,3,134.97,Pix,PR
2024-06-03,REQ100768,CLI3538,Capa de Celular,Acessórios,197.70,3,127.54,Crédito,RS
2024-06-03,REQ101132,CLI1986,iPhone 14,Eletrônicos,5961.56,2,3968.96,Pix,PE
2024-06-03,REQ101882,CLI8810,"Smart TV 55""",Eletrônicos,6774.61,1,4562.93,Boleto,PE
2024-06-03,REQ102212,CLI9430,Jogo de Panelas,Casa,829.55,1,492.04,Crédito,PA
2024-06-04,REQ102349,CLI9715,Cafeteira Elétrica,Casa,132.04,1,90.05,Pix,DF
2024-06-04,REQ102417,CLI2882,SSD 1TB,Informática,396.26,2,298.41,Débito,AC
2024-06-05,REQ100042,CLI6512,Capa de Celular,Acessórios,87.52,2,62.91,Pix,RS
2024-06-05,REQ100954,CLI2844,Notebook Dell Inspiron,Informática,3929.25,2,2618.74,Pix,MA
2024-06-05,REQ101102,CLI7864,Smartphone Galaxy S23,Eletrônicos,5270.86,2,3535.31,Pix,PR
2024-06-05,REQ101424,CLI2123,Capa de Celular,Acessórios,172.47,5,99.37,Pix,BA
2024-06-05,REQ101598,CLI1463,Película de Vidro,Acessórios,144.44,4,90.78,Crédito,SP
2024-06-05,REQ101776,CLI4957,Cabo USB-C,Acessórios,198.19,3,155.30,Débito,SP
2024-06-06,REQ101908,CLI4966,Notebook Dell Inspiron,Informática,1992.04,2,1039.45,Débito,RO
2024-06-08,REQ102434,CLI1258,Capa de Celular,Acessórios,32.99,2,17.83,Pix,AL
2024-06-09,REQ100846,CLI4614,Fritadeira Air Fryer,Casa,294.87,2,199.59,Crédito,PI
